,duration_f0,form,intent,label,mean_f0,mean_intensity,ppt_id,range_f0,sd_f0,sd_intensity,slope_f0,speaker,stimNum,topic
385,121,non-conventional,request,request,113.37985971425887,44.70359878173244,25,60.09156577250427,15.270491305608456,6.481400360997715,-0.22970546103152237,25,2,back
386,139,non-conventional,statement,statement,153.26651303518412,46.71745747857697,5,107.78647108893153,32.91517202852302,7.842740057562285,0.31733347958682173,5,1,car
387,82,non-conventional,statement,statement,124.48502147956538,58.70017515653985,21,67.18054694959636,12.672006361002394,12.082029172835831,-0.1889556781807322,21,5,laptop
388,96,non-conventional,statement,statement,156.29167073990254,56.6267855316814,15,170.89556994843795,56.2737374579237,8.661741529461995,-0.7447707219284644,15,2,back
389,115,conventional,request,request,128.99767898699872,63.643744886817856,21,55.646652713980316,14.348625378295704,12.163219961735468,-0.3877438384496423,21,4,door
390,104,non-conventional,statement,statement,171.58362992368728,54.74173025893701,6,174.22104709542447,43.66852726727648,8.02296194702636,-0.8268903259986817,6,2,back
391,48,non-conventional,statement,statement,90.6016420611295,51.939782683309105,18,58.71799357207327,10.82661271292714,8.432610931143138,-0.5827153270784802,18,2,back
392,97,conventional,question,question,141.25954774357768,45.84348320160782,16,452.00913981961963,96.31080624293494,6.067153190460302,0.054975476541107716,16,12,temperature
393,99,non-conventional,statement,statement,140.94507230167395,49.61884331717693,12,85.98403885658527,23.832511523041624,7.9508175611058896,-0.5292589749454673,12,7,phone
394,175,non-conventional,request,request,126.41709185024997,40.55414296557204,22,173.68168966523683,40.08609970919226,6.282185168379165,-0.3476006164696268,22,5,laptop
395,96,non-conventional,statement,statement,122.55414145141212,43.96000331532433,19,71.5255642181209,16.861968278801257,8.101632314627997,-0.12057095528314331,19,5,laptop
396,106,conventional,request,request,128.96796368247823,62.39635175034398,21,74.28944369600696,15.759169168012555,14.037516317189523,-0.3257677704858565,21,11,window
397,117,conventional,question,question,167.8764729249809,49.21978084213316,12,406.2154304223319,72.93285599797645,10.600960306467654,-0.46544011620976666,12,11,window
398,127,non-conventional,request,request,123.54630064766148,59.37112184897696,21,74.91713222297295,13.426567137605254,13.040974503537704,-0.21674504077494205,21,6,office
399,82,conventional,request,request,105.3368664763866,53.90725805500314,10,33.12907053999557,9.578109778552184,11.522562040840317,0.14105377286886595,10,8,piano
400,88,non-conventional,statement,statement,131.71415427099768,57.56226744816476,4,48.3399930909422,11.659055582608163,10.218581660050996,-0.30612948356782577,4,7,phone
401,93,non-conventional,request,request,119.36767009994811,44.854467677240805,7,47.027749253650114,10.707488930274943,5.656036797947068,-0.13100274538957382,7,7,phone
402,68,conventional,question,question,125.99080694053113,55.38835786848178,21,50.24698673809638,12.768558167429056,14.472602733609984,-0.5062313774996829,21,3,box
403,112,non-conventional,statement,statement,250.61533593865943,60.80629931454561,3,131.56628389696937,23.52486472459578,6.703408165059621,-0.35671427826598284,3,6,office
404,85,conventional,question,question,139.92149978934694,61.90648260061994,21,82.63628028385057,17.88647703668987,13.041929022786547,0.41192168281188524,21,4,door
405,107,conventional,question,question,164.9958233449303,60.09331064155787,4,114.37959932781982,28.648057368311996,12.578767322968215,0.49920183091203424,4,11,window
406,91,conventional,request,request,219.823519988867,52.43683600818618,5,75.1813690821555,18.625774808257454,7.791455381264973,-0.5366495221938378,5,12,temperature
407,115,conventional,question,question,149.7764635276436,42.37181284862264,22,191.56190250255995,58.706280726001566,6.872133665841418,-1.1016717054597116,22,12,temperature
408,162,non-conventional,request,request,194.4990904080781,56.338561590144124,20,68.30409332162006,19.44503949821598,8.779045508608661,-0.33088102832411465,20,2,back
409,81,conventional,request,request,108.35042377267135,51.55930881814725,9,493.10080272426217,73.40572756227648,11.12784445250983,0.10952242754230457,9,8,piano
410,115,non-conventional,request,request,147.680913239919,47.88392193286285,1,111.33696735480966,31.141937502908764,9.013342849034032,0.31554558755936596,1,9,soup
411,81,non-conventional,statement,statement,100.27241763817167,40.049873052322084,24,47.39401274104834,9.175199582137703,6.9098536527610745,-0.12891329483498026,24,5,laptop
412,126,conventional,question,question,185.18113036778175,52.61274522888688,5,495.95326393284137,86.46592470701104,7.009852723812655,-1.589461079912242,5,11,window
413,128,non-conventional,statement,statement,180.93660907353404,51.52228529004928,3,239.16795940627406,55.65057587256217,8.261654354382229,0.0009983440170878467,3,1,car
414,47,non-conventional,request,request,93.51268035746035,50.43075003243154,18,47.644833223001754,12.526092200851455,9.776509795933226,-0.41533686290110927,18,1,car
415,151,non-conventional,request,request,119.21867604483451,42.941842426157415,8,35.193990299694335,5.704086372734854,4.433992212038916,-0.02245107613530251,8,1,car
416,109,non-conventional,statement,statement,196.3135508531343,57.1190743277256,6,131.0518553074147,24.5913021683826,9.779880547334544,-0.4589452467141213,6,6,office
417,114,non-conventional,statement,statement,217.37656086189818,50.17550361023043,5,77.49437176546985,22.271534096256335,8.192862889240358,0.5505000469643188,5,7,phone
418,138,non-conventional,request,request,105.24813115175775,43.77880541730123,25,48.274493740406555,8.419115812938035,5.6114165823961635,-0.06752713179026834,25,1,car
419,118,conventional,request,request,268.47667171111647,52.15557842912648,11,225.9631054871969,50.68986001861543,8.725641441921084,1.0266011394164736,11,12,temperature
420,88,non-conventional,statement,statement,109.60409546401783,41.794605576763296,25,30.84112312651574,8.609640977267999,6.294684107465072,-0.14857561415141346,25,9,soup
421,38,non-conventional,request,request,177.00351230590363,52.4041379706446,15,136.02152391987352,45.77375320269366,9.662791962073339,-2.710037541687935,15,9,soup
422,111,conventional,question,question,258.69400837617826,62.865140063692856,13,55.35829753007022,13.777160279808143,14.148198547078579,0.25640903579317603,13,11,window
423,110,conventional,request,request,104.33065012437862,43.97938867228354,24,62.884365031604105,9.875580762365106,7.118039747500138,-0.1637456481780818,24,8,piano
424,56,non-conventional,statement,statement,228.36729491779644,63.38465427599881,13,188.96251550292607,48.91726236717658,12.425247135943971,-1.1196172454536208,13,7,phone
425,89,conventional,question,question,196.2611598692842,55.65552127588345,15,215.12031371670687,42.81859170919586,12.335244635632119,-0.7448229072464008,15,4,door
426,168,conventional,question,question,112.28302117170738,44.86488443413402,25,59.240471906911424,9.863374037429978,5.719057266553265,-0.10594215153337992,25,8,piano
427,87,conventional,question,question,238.83487950116253,60.58874587709022,13,156.37750509944448,39.23633335598675,13.23464429850054,-1.092706751970799,13,12,temperature
428,56,non-conventional,statement,statement,180.32529784830746,55.17804547488855,6,148.18782702472987,45.57289230534232,9.973843349399214,-1.3294918335952406,6,9,soup
429,99,non-conventional,statement,statement,190.40234691740412,59.762448012459124,6,111.999389381371,23.877167399965668,11.149781492011279,-0.21913149401416807,6,7,phone
430,91,non-conventional,statement,statement,91.99363662644554,50.42467786269858,9,54.324105886834346,10.45221621601907,10.827246167117563,-0.23496381148007942,9,6,office
431,65,conventional,question,question,125.15051034954772,56.841464695395786,18,472.5231944227933,60.7393002613695,10.68029144761316,-0.3770632756395509,18,8,piano
432,126,conventional,question,question,109.86577790069343,50.88986416376002,9,43.7698590334673,9.431909207535583,10.322614396879924,0.11660321825144523,9,4,door
433,101,conventional,question,question,206.28570669848827,59.685657855298544,6,90.8564745678861,20.730455836140806,8.913876132030532,0.2299604238971567,6,11,window
434,85,conventional,question,question,185.41579758682252,56.563722973830195,6,168.62638994020173,35.80605025026435,10.383863655014881,-0.000242209161922752,6,8,piano
435,112,conventional,question,question,191.41422900073076,58.80509011933031,14,173.7929987023226,50.95591458008633,11.317654463528047,-0.9353579909457211,14,3,box
436,34,non-conventional,statement,statement,148.7386613170073,49.43007199526427,18,515.6865386594109,148.96720245379953,8.769462787334012,6.258579105040112,18,9,soup
437,94,conventional,question,question,213.92156561210106,59.32132928781117,15,426.48297324076384,73.92359911948566,10.939492698923134,-0.36962441932804785,15,8,piano
438,47,non-conventional,statement,statement,129.89091769569333,51.10939765483708,10,471.1575944054026,104.50546128752069,10.002821541955011,-2.5878451820891617,10,7,phone
439,70,non-conventional,statement,statement,216.14997404535433,58.23948278412502,13,164.21382350066938,27.568486069239587,12.854889812110716,-0.4522349732186419,13,5,laptop
440,160,conventional,request,request,120.66499229559312,45.31366708391057,8,47.033533424045984,6.3923937349036715,5.890148246545007,-0.06519266081847325,8,10,spanish
441,70,conventional,request,request,274.65700911076186,48.3710998251849,11,54.24571784478968,18.79265491679056,12.085692230001266,0.7950082320100356,11,3,box
442,117,non-conventional,request,request,166.08216249546447,54.949165994361636,2,79.64327391123567,21.3291642744611,8.36109284994753,-0.44002461122560554,2,7,phone
443,115,conventional,request,request,158.7006490404003,49.57523076121459,1,151.52049068726308,46.928298574291205,9.461768930447395,-0.6914174198177524,1,3,box
444,63,conventional,request,request,206.46354108633926,58.52906033645052,14,225.0739368234003,75.20045840939545,10.876774576764895,-3.7746599056483663,14,4,door
445,145,conventional,question,question,246.32756857579,48.43221054075222,11,247.4801474782899,84.91980316935957,9.53887725464633,0.9291481544511178,11,10,spanish
446,116,conventional,question,question,115.25643389793007,39.566181887471835,24,83.24304206655611,16.04157849776019,5.60149124711204,-0.13409918948240485,24,4,door
447,76,non-conventional,request,request,123.84982048706829,50.21201169905337,7,129.73772259469888,26.968971066405036,6.615926526405504,-0.30129930971859514,7,1,car
448,112,non-conventional,request,request,187.7959864268765,51.927865864939115,17,243.71075286491822,71.50428040289218,8.262895552526487,-1.599580996280772,17,1,car
449,130,non-conventional,request,request,175.16962583900053,52.84715456126494,2,109.99038153670108,19.760186333405045,6.835373786432923,-0.2871524243565212,2,6,office
450,109,non-conventional,request,request,206.19577809268958,50.88250669355438,11,218.55025311720897,45.72037326866031,10.095442430988125,-0.6864405158075014,11,6,office
451,88,non-conventional,statement,statement,145.21936651985752,44.423343169103006,16,171.92838073643577,57.20920438880852,7.07543502118163,-1.3616719327844669,16,5,laptop
452,141,conventional,question,question,387.49388934671146,53.22924312223859,11,342.8055255427625,92.11913268122692,8.458347760242747,-0.19901580336811034,11,11,window
453,101,conventional,request,request,178.333566424198,50.86527169396403,2,96.18468070011389,18.04812881100495,8.788988113717243,-0.020807094070802546,2,11,window
454,137,conventional,request,request,314.7884066352888,54.76466892739901,11,291.3900554223975,52.70086485440875,9.667547740106418,1.036004613425769,11,11,window
455,128,non-conventional,request,request,140.13873769228718,48.22700422719223,1,123.23854460027873,29.909885513896803,8.320164451013417,-0.12256613009894919,1,5,laptop
456,119,conventional,request,request,110.16567322715089,40.31984856726609,24,59.15911507893381,10.864873358126944,6.380475054713843,-0.05560504455735538,24,12,temperature
457,75,non-conventional,statement,statement,168.79435786332422,52.8193188573511,11,166.8931183644046,66.34958623330552,9.105828759579708,-2.0057362622106902,11,7,phone
458,107,non-conventional,request,request,141.86001956809463,45.39581592209189,12,138.35499738098267,16.814142698979403,8.824898055485912,-0.05404024365441144,12,5,laptop
459,164,non-conventional,request,request,150.33547687900352,52.18451014502249,1,81.69098032978492,23.42833193699045,9.466573320371694,-0.07684248097943648,1,2,back
460,101,conventional,question,question,124.66788026462656,53.61351552511919,7,70.95251777813311,16.372364556218056,7.505982498758923,0.15892764673169932,7,11,window
461,71,non-conventional,request,request,199.88461531620783,50.239213820970356,20,483.8578365615207,85.92616631469662,10.873810771802342,-1.2493479606301325,20,9,soup
462,114,non-conventional,statement,statement,111.98173819854516,45.97537099377027,7,32.12793422048486,6.956594345968927,6.581092029776312,0.008931016925703623,7,7,phone
463,93,conventional,request,request,126.85634118917531,61.02530186570634,21,60.23168260322133,13.427861991995044,14.66889579167922,-0.4099063301683548,21,8,piano
464,87,conventional,question,question,104.99050705473293,53.59414391532344,10,32.0115652922441,7.660948156655631,11.811888527613014,-0.0355846384288145,10,4,door
465,106,non-conventional,statement,statement,105.0551558246249,43.80846735869632,25,66.37482961399996,12.203411493292938,6.360856785314789,0.025293220374509963,25,2,back
466,84,non-conventional,request,request,179.2666057869705,54.67865688898178,15,144.6388543211348,32.59454879918334,9.561284548556376,-0.7524634275786166,15,2,back
467,106,non-conventional,statement,statement,185.27484892207414,55.66147551802319,6,140.9829173896801,27.458504470188135,9.715630938508244,-0.7158191135208566,6,1,car
468,86,conventional,request,request,92.65989625550552,53.23730395790194,9,41.22598073001545,9.503808113816346,10.594484265960581,0.01790016112768099,9,10,spanish
469,157,non-conventional,statement,statement,135.89210774877466,46.05191370211522,1,106.90052743391875,22.650239647292167,9.197158852814683,-0.011338556811712329,1,7,phone
470,142,non-conventional,request,request,172.44161986661098,50.2293610338417,5,179.30786153134906,36.81859659409034,7.820855030991568,-0.6676201238863061,5,2,back
471,110,conventional,question,question,153.97663719766578,54.38405532366782,1,129.65590122965264,42.51118654651061,9.431242249463564,0.24192313049772504,1,11,window
472,96,non-conventional,request,request,106.60026423738519,40.65853295876019,24,40.651596640048396,11.415561270633432,6.675794760695803,-0.02655684001905865,24,9,soup
473,79,conventional,question,question,259.05761633398293,51.091843969005964,17,353.91871880652775,54.883050003091014,10.784608749389106,0.47936322037559215,17,12,temperature
474,102,conventional,request,request,186.90542383771464,55.21068483186441,20,89.8273248676469,22.64678180186066,9.762282113681653,-0.6917231106107468,20,12,temperature
475,128,non-conventional,request,request,146.7508885289683,48.73404095764539,12,115.16522466261293,21.746017777118553,8.490875939286838,-0.14125305850897815,12,6,office
476,76,non-conventional,statement,statement,192.91308957915055,52.71282549436402,17,295.60496030088916,71.33755676067778,7.836106509593878,-2.6009718670915234,17,7,phone
477,113,non-conventional,request,request,166.13575978179108,54.243755906622376,1,97.33074757984956,19.17964935317486,9.564711350829398,-0.22602569583085644,1,6,office
478,159,non-conventional,request,request,192.1560539622217,48.617623071455505,11,196.8021656515238,48.79930443185532,10.399604074925874,-0.15066577412062065,11,5,laptop
479,97,non-conventional,request,request,165.37208345010504,51.4549930516938,2,144.27245354528463,33.47165019812009,8.612924409307471,-0.9368769461697902,2,5,laptop
480,92,conventional,question,question,225.78071925526146,53.599430191182314,17,219.33058717530793,38.87287423331322,9.142061533786007,-0.14368183942382043,17,11,window
481,114,conventional,request,request,154.91150790175269,49.991889969214675,12,389.5827860394892,55.3669464509938,8.923714925315721,-0.5880938556796916,12,11,window
482,124,non-conventional,statement,statement,186.95555366960403,46.27670933986515,16,366.16854074415767,83.38809514337562,7.196039912803589,-1.1854629129661312,16,6,office
483,107,conventional,request,request,173.38263759931442,54.17963928110843,1,149.77065712437638,43.606805206934276,10.129577846511665,-0.6151273274455703,1,11,window
484,164,non-conventional,request,request,165.2781441076812,50.50571887664026,11,169.60381370654224,55.53385702164186,8.999843271164988,-0.598636127236928,11,2,back
485,122,conventional,request,request,140.65004720095988,50.25171897392346,19,101.90760402169407,22.2139457356894,8.373851349988923,-0.029083493243833886,19,10,spanish
486,116,non-conventional,request,request,174.74920254330934,57.76707824477071,6,163.03717069696296,47.99449650195986,9.345035320724632,-1.1278651023766681,6,7,phone
487,103,conventional,request,request,276.25769619178806,50.94034637173552,11,461.9393300830799,78.1807945641046,10.326978976402694,1.451082503624946,11,8,piano
488,106,conventional,question,question,183.24066634851908,53.89450826454561,20,67.18616046934167,15.65659294516416,11.44577014032615,-0.3629622036626905,20,4,door
489,96,non-conventional,statement,statement,195.47499069522829,55.74404799446714,13,323.4879601672465,42.62149323202279,10.767994212419557,-0.4404241812375168,13,6,office
490,89,conventional,question,question,182.22885406158267,46.97448686811177,16,404.3646832334894,82.6479519600658,7.068539854379211,-2.2756780930643616,16,8,piano
491,87,non-conventional,statement,statement,122.44301040214528,42.964846412542805,8,36.834057147501866,6.719545329511626,5.246737254881572,-0.09323301446604683,8,9,soup
492,75,non-conventional,request,request,99.98385042171599,51.483954761908414,10,32.708018292303294,6.4884291101459315,11.411218177379201,-0.1914457100361734,10,1,car
493,94,conventional,question,question,205.67598536147608,52.43790103143177,5,174.8083214748142,44.3728822688644,8.16043455271808,-0.500374427526741,5,8,piano
494,82,conventional,question,question,166.29083118125521,43.05054374661229,16,468.0250937284851,100.9848660377288,4.402917785477042,-2.0323997695523546,16,11,window
495,81,non-conventional,statement,statement,127.42600438716606,45.201848357311995,16,156.67601254155613,42.650579620518286,5.053700433178935,-0.503840225200298,16,7,phone
496,74,non-conventional,statement,statement,150.03552409853452,46.2386641197727,16,461.45773897283203,115.09566487589699,7.018756298373154,0.02593831620795219,16,9,soup
497,68,non-conventional,statement,statement,155.237854903945,46.490050540925004,5,165.66360825420102,44.61328411011957,7.230204541071718,-1.1344303309825476,5,9,soup
498,138,conventional,question,question,122.39631030962569,45.12997270203132,8,79.98060344472624,11.137980716831958,5.196945704449646,-0.02923136411523812,8,8,piano
499,138,conventional,request,request,122.38747314049117,45.13003644487084,8,79.74218740798777,11.124476559659978,5.1968225762714075,-0.028974739265453804,8,8,piano
500,84,conventional,request,request,145.80027895603394,54.621513344473215,4,61.247216280159606,12.748606414474018,11.032621506052232,-0.25111840191339024,4,4,door
501,66,conventional,request,request,204.50107610700522,52.183316803286836,6,127.33283930628761,38.76492035135483,12.049657774446002,-1.2212522074607197,6,3,box
502,106,conventional,request,request,200.40515337727894,47.632436667246694,16,195.48780342994002,66.09290198804057,7.4810756326712315,-1.3356943903287253,16,3,box
503,79,non-conventional,statement,statement,99.00405862502646,50.02678238341138,9,76.16694444972649,14.349039784524512,11.281806722074078,-0.3850816870106047,9,5,laptop
504,113,non-conventional,statement,statement,164.13949666460616,50.95696358129779,2,85.26795571267643,17.368166916883347,7.475935861418398,-0.3709610967405812,2,1,car
505,74,conventional,request,request,135.6411298248815,56.64653439063735,18,482.72448230913983,122.23907113421795,9.03390362829112,-0.0029205332611125325,18,10,spanish
506,71,conventional,question,question,153.24092460104976,52.14705706412797,4,86.8147245790313,17.194373860366092,10.313049147622037,0.029414243880316635,4,3,box
507,97,conventional,request,request,103.03324998094824,45.299314927750295,25,39.16443215613394,8.53276450240406,5.515842224682961,-0.22594429504395933,25,8,piano
508,117,conventional,question,question,252.7508259301507,61.006222402929566,14,153.82611628645455,39.35556707991192,12.357248680110846,0.19180274824713958,14,4,door
509,69,conventional,request,request,98.73803244109794,52.01875048327621,10,37.07729797185945,9.078445063697147,10.093846134989544,-0.17487786977010858,10,4,door
510,105,conventional,question,question,153.76242412899202,53.704227532554945,4,462.8671851885148,70.12474944199818,12.489468660172795,0.7833707293204253,4,10,spanish
511,124,non-conventional,statement,statement,103.2772058557753,45.708326822715534,24,51.149706659736566,12.520862062558933,7.568879644791275,-0.12657227856807432,24,6,office
512,102,conventional,request,request,133.99330412494135,49.15973139610621,19,90.01390085535164,17.757663890485606,9.484482984046647,0.0470255054385064,19,3,box
513,107,conventional,question,question,148.21264851815974,47.141602438253344,12,72.61562825506739,20.01610691019907,8.860713312905293,-0.06107879064470892,12,12,temperature
514,83,conventional,request,request,96.43133641844727,47.68507335154386,9,45.522738653710746,13.009982150778887,10.981483593038377,0.11849593341959398,9,3,box
515,107,non-conventional,request,request,98.6738349122089,43.42872514370039,24,54.21309236522994,10.408388258277778,6.476936310642563,-0.23867733197697746,24,2,back
516,90,non-conventional,request,request,167.70305353128225,48.618672936987956,5,168.49480595598754,41.8408361921484,6.757932985462384,-0.847710202451383,5,9,soup
517,144,conventional,request,request,110.87611565545765,40.6246253462887,24,40.17769367188015,8.876897841466281,6.756348457425868,0.01615827379090223,24,3,box
518,131,conventional,question,question,123.02482577496791,44.60236993150521,8,39.55706821855654,6.872393382469586,5.183871526028695,-0.05309815311374204,8,4,door
519,141,non-conventional,request,request,125.97506858529928,40.67175516740444,22,148.56450425688655,32.04106619559316,4.979098920018345,-0.09928683117796709,22,1,car
520,90,conventional,request,request,161.82920411681116,50.28996108339799,1,119.93623011357556,36.038178451232135,9.543441914394561,0.03412622653559536,1,12,temperature
521,70,conventional,request,request,278.7017625954402,59.52465343660831,14,186.16298465103694,60.157223298228864,11.100045717825974,-0.8621298017574645,14,8,piano
522,104,non-conventional,statement,statement,138.70297003147567,57.5754844210552,15,122.73590110171723,49.17701439479686,9.794790947738434,-1.3940413946280157,15,7,phone
523,100,non-conventional,request,request,174.48679009292235,58.484149717011,3,176.72559492558025,52.200590023871634,9.815023409501094,-1.5627325458047163,3,7,phone
524,97,non-conventional,request,request,220.12923347073541,49.91945229475593,11,500.46949263075453,60.91615534505352,10.871766999056863,-0.6451490509003834,11,9,soup
525,101,conventional,question,question,189.74018947843794,58.7365691877448,15,160.90309885185252,33.18743699385959,9.69280675006781,0.330457257591127,15,11,window
526,101,conventional,question,question,109.51418784922929,41.545041231322095,25,58.264159435803435,12.06262712424157,7.56562584032477,-0.13422418201680086,25,4,door
527,100,non-conventional,statement,statement,174.48650705566163,58.48415043399067,3,176.696988188954,52.20026528207508,9.815008669396981,-1.562722633973503,3,7,phone
528,93,conventional,request,request,265.8414734459624,57.58476830619886,15,395.98295718414363,106.0956438188661,10.780687546075804,-0.8908651399923997,15,12,temperature
529,128,conventional,question,question,219.12555075897185,60.420629251579655,3,243.9824471954626,52.55935315875859,7.451196550018306,0.16708703314258747,3,11,window
530,93,non-conventional,statement,statement,171.86731435841696,53.1472748846443,6,176.97667149286082,54.01580330153132,10.23134535907482,-0.9137947950354137,6,5,laptop
531,133,non-conventional,statement,statement,121.21150587404122,46.941230009900224,8,76.37687054348599,10.395711658154598,5.405574355943852,-0.06776135142222205,8,2,back
532,126,non-conventional,statement,statement,177.30900387133673,46.09162220502158,5,437.0088834634632,49.42403680105947,7.378287798354396,-0.0541294734194316,5,2,back
533,119,non-conventional,statement,statement,168.50166960530083,48.622518629302476,16,464.91942134231704,101.48122744656989,5.7513089380318085,-0.029268202626844243,16,2,back
534,84,conventional,request,request,102.84852517131102,40.68356505898642,25,55.7359745398561,10.029944541335757,6.929345315592836,-0.12849629380399333,25,4,door
535,90,non-conventional,statement,statement,123.42645842447762,58.18560428957437,21,76.87395330221194,10.810925411128753,13.311954359480913,-0.20212725685256336,21,6,office
536,147,conventional,question,question,157.27093654784295,49.37242599808986,1,95.0181286103619,27.765323858642553,10.28009274819294,-0.2579673245207176,1,10,spanish
537,108,conventional,question,question,187.71704731268133,53.45709985100852,2,137.01044375295203,24.109295734191594,7.321586713873206,-0.004965163658276925,2,11,window
538,92,non-conventional,statement,statement,194.50626950851986,52.09521433372103,3,169.3063122788168,43.30039866154835,8.515233019066908,-0.5807124522994626,3,5,laptop
539,100,conventional,request,request,186.51688433241023,55.25081163074003,20,109.37798655646748,22.078035008805987,10.306451267423775,-0.4454367345336113,20,8,piano
540,95,non-conventional,statement,statement,142.9642724790703,54.43851059432211,2,137.4332146682354,37.021059764228035,8.13416246691465,-1.0514562864899217,2,7,phone
541,118,conventional,question,question,298.6799478165763,48.576835940300015,11,281.4411886068628,85.03607451324322,9.567036835277927,1.133531449329641,11,4,door
542,138,conventional,question,question,115.69735454276278,43.83572005754364,25,44.37618733939004,10.13185786108671,7.205265909625058,0.06597169134103503,25,3,box
543,106,non-conventional,statement,statement,111.42193077550168,50.7571051837342,7,45.965786729583044,9.948018569229093,6.572812868423991,-0.23367189544658032,7,1,car
544,153,conventional,request,request,143.29100185224925,43.51119441616945,22,134.2165172655684,44.80910850277188,7.263303852890488,-0.6267528677314614,22,11,window
545,121,non-conventional,request,request,138.3348144976063,59.42218876347921,21,332.5619830873472,69.5623463817553,12.347085789951588,-0.12084171518811429,21,5,laptop
546,69,non-conventional,statement,statement,173.59104746702593,56.98735612155141,14,171.193626728385,51.51092914391338,9.576058827866865,-2.2415027743402,14,7,phone
547,165,non-conventional,request,request,121.0856768135707,43.63121671089219,22,145.9882137069303,40.419060250008066,5.909818450661884,-0.345417674054107,22,6,office
548,114,non-conventional,statement,statement,132.4150977755019,49.12965181523072,19,294.69612406957003,43.367398179255964,8.208481625646263,-0.4091402013704671,19,6,office
