,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,form_assignment,url,stimulus,button_pressed,type,condition,topic,speaker,form,responses,question_order,response,already_heard_by_speaker,Gender,Native_Speaker,Music_Ability,Age,Mobile
12029,,,audio-button-response,157,482698,0.0-11.0-4.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_request_car.wav,,,request,car,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12030,,1399.7849999577738,html-button-response,158,484353,0.0-11.0-4.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,car,21.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12031,,,audio-button-response,159,486140,0.0-11.0-5.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_statement_laptop.wav,,,statement,laptop,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12032,,752.5800000294113,html-button-response,160,487149,0.0-11.0-5.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,statement,laptop,21.0,nonconventional,,,Request,No,Female,Yes,1,19,No
12033,,,audio-button-response,161,489467,0.0-11.0-6.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_request_office.wav,,,request,office,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12034,,1759.4899999676272,html-button-response,162,491482,0.0-11.0-6.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,office,21.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12035,,,audio-button-response,163,493751,0.0-11.0-7.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_request_back.wav,,,request,back,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12036,,2412.324999982957,html-button-response,164,496418,0.0-11.0-7.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,back,21.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12037,,,audio-button-response,165,498488,0.0-11.0-8.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_request_soup.wav,,,request,soup,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12038,,850.6549999583513,html-button-response,166,499594,0.0-11.0-8.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,request,soup,21.0,nonconventional,,,Request,Yes,Female,Yes,1,19,No
12039,,,audio-button-response,167,501147,0.0-11.0-9.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_statement_phone.wav,,,statement,phone,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12040,,2115.749999997206,html-button-response,168,503518,0.0-11.0-9.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,statement,phone,21.0,nonconventional,,,Request,Yes,Female,Yes,1,19,No
12041,,,audio-button-response,169,505587,0.0-11.0-10.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_request_laptop.wav,,,request,laptop,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12042,,1889.0799999935552,html-button-response,170,507732,0.0-11.0-10.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,laptop,21.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12043,,,audio-button-response,171,509576,0.0-11.0-11.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/21_statement_office.wav,,,statement,office,21.0,nonconventional,,,,No,Female,Yes,1,19,No
12044,,1020.5649999552406,html-button-response,172,510852,0.0-11.0-11.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,statement,office,21.0,nonconventional,,,Request,Yes,Female,Yes,1,19,No
12045,,,audio-button-response,173,512705,0.0-12.0-0.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_statement_laptop.wav,,,statement,laptop,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12046,,3064.254999975674,html-button-response,174,516021,0.0-12.0-0.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,laptop,8.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12047,,,audio-button-response,175,517709,0.0-12.0-1.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_request_office.wav,,,request,office,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12048,,2039.7399999783374,html-button-response,176,519999,0.0-12.0-1.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,office,8.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12049,,,audio-button-response,177,521819,0.0-12.0-2.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_request_laptop.wav,,,request,laptop,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12050,,1264.7299999953248,html-button-response,178,523334,0.0-12.0-2.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,laptop,8.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12051,,,audio-button-response,179,525313,0.0-12.0-3.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_statement_car.wav,,,statement,car,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12052,,3641.17499999702,html-button-response,180,529210,0.0-12.0-3.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,car,8.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12053,,,audio-button-response,181,530834,0.0-12.0-4.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_statement_back.wav,,,statement,back,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12054,,1001.7550000338816,html-button-response,182,532092,0.0-12.0-4.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,back,8.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12055,,,audio-button-response,183,533690,0.0-12.0-5.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_request_soup.wav,,,request,soup,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12056,,1865.224999957718,html-button-response,184,535811,0.0-12.0-5.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,soup,8.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12057,,,audio-button-response,185,537400,0.0-12.0-6.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_request_phone.wav,,,request,phone,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12058,,943.680000025779,html-button-response,186,538594,0.0-12.0-6.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,phone,8.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12059,,,audio-button-response,187,540018,0.0-12.0-7.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_statement_soup.wav,,,statement,soup,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12060,,1591.3500000024217,html-button-response,188,541865,0.0-12.0-7.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,soup,8.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12061,,,audio-button-response,189,543588,0.0-12.0-8.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_request_back.wav,,,request,back,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12062,,631.5400000312367,html-button-response,190,544474,0.0-12.0-8.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,back,8.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12063,,,audio-button-response,191,546084,0.0-12.0-9.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_statement_phone.wav,,,statement,phone,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12064,,1561.115000047721,html-button-response,192,547899,0.0-12.0-9.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,phone,8.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12065,,,audio-button-response,193,549962,0.0-12.0-10.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_statement_office.wav,,,statement,office,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12066,,1134.9950000294486,html-button-response,194,551350,0.0-12.0-10.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,statement,office,8.0,nonconventional,,,Request,Yes,Female,Yes,1,19,No
12067,,,audio-button-response,195,553213,0.0-12.0-11.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/8_request_car.wav,,,request,car,8.0,nonconventional,,,,No,Female,Yes,1,19,No
12068,,1906.1949999886567,html-button-response,196,555375,0.0-12.0-11.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,request,car,8.0,nonconventional,,,Request,Yes,Female,Yes,1,19,No
12069,,,audio-button-response,197,558362,0.0-13.0-0.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_request_back.wav,,,request,back,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12070,,1705.8449999894947,html-button-response,198,560323,0.0-13.0-0.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,back,3.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12071,,,audio-button-response,199,562049,0.0-13.0-1.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_request_phone.wav,,,request,phone,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12072,,2579.029999964405,html-button-response,200,564883,0.0-13.0-1.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,phone,3.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12073,,,audio-button-response,201,566606,0.0-13.0-2.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_statement_phone.wav,,,statement,phone,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12074,,608.6249999934807,html-button-response,202,567468,0.0-13.0-2.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,phone,3.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12075,,,audio-button-response,203,569404,0.0-13.0-3.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_statement_back.wav,,,statement,back,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12076,,823.8550000241958,html-button-response,204,570483,0.0-13.0-3.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,back,3.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12077,,,audio-button-response,205,572736,0.0-13.0-4.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_request_car.wav,,,request,car,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12078,,1098.5400000354275,html-button-response,206,574089,0.0-13.0-4.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,request,car,3.0,nonconventional,,,Request,No,Female,Yes,1,19,No
12079,,,audio-button-response,207,577084,0.0-13.0-5.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_request_laptop.wav,,,request,laptop,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12080,,2558.6350000230595,html-button-response,208,579896,0.0-13.0-5.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,request,laptop,3.0,nonconventional,,,Request,No,Female,Yes,1,19,No
12081,,,audio-button-response,209,581862,0.0-13.0-6.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_request_soup.wav,,,request,soup,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12082,,2382.3349999729544,html-button-response,210,584497,0.0-13.0-6.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,request,soup,3.0,nonconventional,,,Non-Request,No,Female,Yes,1,19,No
12083,,,audio-button-response,211,586303,0.0-13.0-7.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_statement_laptop.wav,,,statement,laptop,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12084,,2496.724999975413,html-button-response,212,589050,0.0-13.0-7.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,statement,laptop,3.0,nonconventional,,,Request,Yes,Female,Yes,1,19,No
12085,,,audio-button-response,213,590540,0.0-13.0-8.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_statement_soup.wav,,,statement,soup,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12086,,1229.8799999989571,html-button-response,214,592024,0.0-13.0-8.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,soup,3.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12087,,,audio-button-response,215,595028,0.0-13.0-9.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_request_office.wav,,,request,office,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12088,,1569.6949999546634,html-button-response,216,596850,0.0-13.0-9.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,0.0,,request,office,3.0,nonconventional,,,Request,No,Female,Yes,1,19,No
12089,,,audio-button-response,217,598459,0.0-13.0-10.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_statement_office.wav,,,statement,office,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12090,,1421.3950000121258,html-button-response,218,600133,0.0-13.0-10.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,office,3.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12091,,,audio-button-response,219,602238,0.0-13.0-11.0-0.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,../data/raw/scaled_stimuli_normed/3_statement_car.wav,,,statement,car,3.0,nonconventional,,,,No,Female,Yes,1,19,No
12092,,2238.740000000689,html-button-response,220,604732,0.0-13.0-11.0-1.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,1.0,,statement,car,3.0,nonconventional,,,Non-Request,Yes,Female,Yes,1,19,No
12093,,29592.109999968667,survey-text,221,634579,0.0-14.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,,debrief,,,,,"{""Q0"":""The difference that tones can make in the interpretation of a sentence""}",,,No,Female,Yes,1,19,No
12094,,13772.109999961685,survey-multi-choice,222,648611,0.0-15.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,,demographic1,,,,,"{""Q0"":""Female"",""Q1"":""Yes"",""Q2"":""1"",""Q3"":""No""}","[0,1,2,3]",,No,Female,Yes,1,19,No
12095,,3500.950000016019,survey-text,223,652370,0.0-16.0,dnwe6fa4qe,dnwe6fa4qe,non_conventional,,,,age,,,,,"{""Q0"":""19""}",,,No,Female,Yes,1,19,No
12096,"[{""page_index"":0,""viewing_time"":3023.8349999999627}]",3032.9450000026554,instructions,0,3035,0.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,,,,,,,,,,,No,Female,Yes,3,21,No
12097,,5991.674999997485,external-html,1,9297,0.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,consent.html,,,,,,,,,,,No,Female,Yes,3,21,No
12098,"[{""page_index"":0,""viewing_time"":1344.7750000013912}]",1345.1999999997495,instructions,2,10895,0.0-2.0,991b2g8ulr,991b2g8ulr,non_conventional,,,,,,,,,,,,No,Female,Yes,3,21,No
12099,,3418.3199999970384,audio-button-response,3,14581,0.0-3.0,991b2g8ulr,991b2g8ulr,non_conventional,,calibration/ears_audio_check.wav,2.0,test,,,,,,,,No,Female,Yes,3,21,No
12100,"[{""page_index"":0,""viewing_time"":4156.440000002476},{""page_index"":1,""viewing_time"":1374.9749999988126},{""page_index"":2,""viewing_time"":2467.035000001488},{""page_index"":1,""viewing_time"":2648.379999998724},{""page_index"":2,""viewing_time"":938.0249999994703},{""page_index"":3,""viewing_time"":2507.8900000007707},{""page_index"":4,""viewing_time"":676.9600000006903}]",14770.160000000033,instructions,4,29603,0.0-4.0,991b2g8ulr,991b2g8ulr,non_conventional,,,,,,,,,,,,No,Female,Yes,3,21,No
12101,,,audio-button-response,5,31995,0.0-5.0-0.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_request_back.wav,,,request,back,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12102,,2051.030000002356,html-button-response,6,34303,0.0-5.0-0.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,request,back,17.0,nonconventional,,,Non-Request,No,Female,Yes,3,21,No
12103,,,audio-button-response,7,36300,0.0-5.0-1.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_statement_office.wav,,,statement,office,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12104,,1930.8399999972607,html-button-response,8,38487,0.0-5.0-1.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,statement,office,17.0,nonconventional,,,Non-Request,No,Female,Yes,3,21,No
12105,,,audio-button-response,9,40518,0.0-5.0-2.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_statement_car.wav,,,statement,car,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12106,,1303.1349999982922,html-button-response,10,42072,0.0-5.0-2.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,statement,car,17.0,nonconventional,,,Non-Request,No,Female,Yes,3,21,No
12107,,,audio-button-response,11,44257,0.0-5.0-3.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_request_phone.wav,,,request,phone,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12108,,770.5749999986438,html-button-response,12,45279,0.0-5.0-3.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,phone,17.0,nonconventional,,,Request,No,Female,Yes,3,21,No
12109,,,audio-button-response,13,47259,0.0-5.0-4.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_request_soup.wav,,,request,soup,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12110,,464.7450000011304,html-button-response,14,47976,0.0-5.0-4.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,soup,17.0,nonconventional,,,Request,No,Female,Yes,3,21,No
12111,,,audio-button-response,15,50113,0.0-5.0-5.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_statement_soup.wav,,,statement,soup,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12112,,871.7700000015611,html-button-response,16,51236,0.0-5.0-5.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,statement,soup,17.0,nonconventional,,,Non-Request,Yes,Female,Yes,3,21,No
12113,,,audio-button-response,17,53339,0.0-5.0-6.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_request_car.wav,,,request,car,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12114,,2065.600000001723,html-button-response,18,55657,0.0-5.0-6.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,car,17.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12115,,,audio-button-response,19,58060,0.0-5.0-7.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_request_office.wav,,,request,office,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12116,,1519.5400000011432,html-button-response,20,59830,0.0-5.0-7.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,office,17.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12117,,,audio-button-response,21,61937,0.0-5.0-8.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_statement_back.wav,,,statement,back,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12118,,1275.8949999988545,html-button-response,22,63464,0.0-5.0-8.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,statement,back,17.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12119,,,audio-button-response,23,64977,0.0-5.0-9.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_statement_phone.wav,,,statement,phone,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12120,,871.5449999981502,html-button-response,24,66100,0.0-5.0-9.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,statement,phone,17.0,nonconventional,,,Non-Request,Yes,Female,Yes,3,21,No
12121,,,audio-button-response,25,68225,0.0-5.0-10.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_statement_laptop.wav,,,statement,laptop,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12122,,1776.9200000002454,html-button-response,26,70258,0.0-5.0-10.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,statement,laptop,17.0,nonconventional,,,Non-Request,No,Female,Yes,3,21,No
12123,,,audio-button-response,27,72337,0.0-5.0-11.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/17_request_laptop.wav,,,request,laptop,17.0,nonconventional,,,,No,Female,Yes,3,21,No
12124,,1129.720000000816,html-button-response,28,73718,0.0-5.0-11.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,laptop,17.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12125,,,audio-button-response,29,75377,0.0-6.0-0.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_statement_car.wav,,,statement,car,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12126,,701.4500000004773,html-button-response,30,76330,0.0-6.0-0.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,statement,car,7.0,nonconventional,,,Request,No,Female,Yes,3,21,No
12127,,,audio-button-response,31,77713,0.0-6.0-1.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_request_soup.wav,,,request,soup,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12128,,520.5950000017765,html-button-response,32,78485,0.0-6.0-1.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,soup,7.0,nonconventional,,,Request,No,Female,Yes,3,21,No
12129,,,audio-button-response,33,80481,0.0-6.0-2.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_request_office.wav,,,request,office,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12130,,480.7599999985542,html-button-response,34,81215,0.0-6.0-2.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,office,7.0,nonconventional,,,Request,No,Female,Yes,3,21,No
12131,,,audio-button-response,35,82855,0.0-6.0-3.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_request_laptop.wav,,,request,laptop,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12132,,560.0099999974191,html-button-response,36,83666,0.0-6.0-3.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,request,laptop,7.0,nonconventional,,,Non-Request,No,Female,Yes,3,21,No
12133,,,audio-button-response,37,85991,0.0-6.0-4.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_statement_office.wav,,,statement,office,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12134,,1077.769999999873,html-button-response,38,87320,0.0-6.0-4.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,statement,office,7.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12135,,,audio-button-response,39,89202,0.0-6.0-5.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_statement_laptop.wav,,,statement,laptop,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12136,,1816.9999999990976,html-button-response,40,91270,0.0-6.0-5.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,statement,laptop,7.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12137,,,audio-button-response,41,93474,0.0-6.0-6.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_statement_back.wav,,,statement,back,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12138,,947.8900000030991,html-button-response,42,94679,0.0-6.0-6.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,statement,back,7.0,nonconventional,,,Request,No,Female,Yes,3,21,No
12139,,,audio-button-response,43,96525,0.0-6.0-7.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_request_back.wav,,,request,back,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12140,,807.0850000003702,html-button-response,44,97585,0.0-6.0-7.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,0.0,,request,back,7.0,nonconventional,,,Request,Yes,Female,Yes,3,21,No
12141,,,audio-button-response,45,98930,0.0-6.0-8.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_statement_soup.wav,,,statement,soup,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12142,,2140.960000000632,html-button-response,46,101322,0.0-6.0-8.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,statement,soup,7.0,nonconventional,,,Non-Request,Yes,Female,Yes,3,21,No
12143,,,audio-button-response,47,102690,0.0-6.0-9.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_request_car.wav,,,request,car,7.0,nonconventional,,,,No,Female,Yes,3,21,No
12144,,1457.8550000005635,html-button-response,48,104400,0.0-6.0-9.0-1.0,991b2g8ulr,991b2g8ulr,non_conventional,,,1.0,,request,car,7.0,nonconventional,,,Non-Request,Yes,Female,Yes,3,21,No
12145,,,audio-button-response,49,105757,0.0-6.0-10.0-0.0,991b2g8ulr,991b2g8ulr,non_conventional,,../data/raw/scaled_stimuli_normed/7_request_phone.wav,,,request,phone,7.0,nonconventional,,,,No,Female,Yes,3,21,No
